DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
20070119,1/19/2007,6,Friday,Viernes,Vendredi,19,19,1/3/1900,January,Enero,Janvier,1,1,2007,1,3,2007,2
20070120,1/20/2007,7,Saturday,Sábado,Samedi,20,20,1/3/1900,January,Enero,Janvier,1,1,2007,1,3,2007,2
20070121,1/21/2007,1,Sunday,Domingo,Dimanche,21,21,1/4/1900,January,Enero,Janvier,1,1,2007,1,3,2007,2
20070122,1/22/2007,2,Monday,Lunes,Lundi,22,22,1/4/1900,January,Enero,Janvier,1,1,2007,1,3,2007,2
20070123,1/23/2007,3,Tuesday,Martes,Mardi,23,23,1/4/1900,January,Enero,Janvier,1,1,2007,1,3,2007,2
20070124,1/24/2007,4,Wednesday,Miércoles,Mercredi,24,24,1/4/1900,January,Enero,Janvier,1,1,2007,1,3,2007,2
20070125,1/25/2007,5,Thursday,Jueves,Jeudi,25,25,1/4/1900,January,Enero,Janvier,1,1,2007,1,3,2007,2
20070126,1/26/2007,6,Friday,Viernes,Vendredi,26,26,1/4/1900,January,Enero,Janvier,1,1,2007,1,3,2007,2
20070127,1/27/2007,7,Saturday,Sábado,Samedi,27,27,1/4/1900,January,Enero,Janvier,1,1,2007,1,3,2007,2
20070128,1/28/2007,1,Sunday,Domingo,Dimanche,28,28,1/5/1900,January,Enero,Janvier,1,1,2007,1,3,2007,2
20070129,1/29/2007,2,Monday,Lunes,Lundi,29,29,1/5/1900,January,Enero,Janvier,1,1,2007,1,3,2007,2
20070130,1/30/2007,3,Tuesday,Martes,Mardi,30,30,1/5/1900,January,Enero,Janvier,1,1,2007,1,3,2007,2
20070131,1/31/2007,4,Wednesday,Miércoles,Mercredi,31,31,1/5/1900,January,Enero,Janvier,1,1,2007,1,3,2007,2
20070201,2/1/2007,5,Thursday,Jueves,Jeudi,1,32,1/5/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070202,2/2/2007,6,Friday,Viernes,Vendredi,2,33,1/5/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070203,2/3/2007,7,Saturday,Sábado,Samedi,3,34,1/5/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070204,2/4/2007,1,Sunday,Domingo,Dimanche,4,35,1/6/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070205,2/5/2007,2,Monday,Lunes,Lundi,5,36,1/6/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070206,2/6/2007,3,Tuesday,Martes,Mardi,6,37,1/6/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070207,2/7/2007,4,Wednesday,Miércoles,Mercredi,7,38,1/6/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070208,2/8/2007,5,Thursday,Jueves,Jeudi,8,39,1/6/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070209,2/9/2007,6,Friday,Viernes,Vendredi,9,40,1/6/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070210,2/10/2007,7,Saturday,Sábado,Samedi,10,41,1/6/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070211,2/11/2007,1,Sunday,Domingo,Dimanche,11,42,1/7/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070212,2/12/2007,2,Monday,Lunes,Lundi,12,43,1/7/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070213,2/13/2007,3,Tuesday,Martes,Mardi,13,44,1/7/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070214,2/14/2007,4,Wednesday,Miércoles,Mercredi,14,45,1/7/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070215,2/15/2007,5,Thursday,Jueves,Jeudi,15,46,1/7/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070216,2/16/2007,6,Friday,Viernes,Vendredi,16,47,1/7/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070217,2/17/2007,7,Saturday,Sábado,Samedi,17,48,1/7/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070218,2/18/2007,1,Sunday,Domingo,Dimanche,18,49,1/8/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070219,2/19/2007,2,Monday,Lunes,Lundi,19,50,1/8/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070220,2/20/2007,3,Tuesday,Martes,Mardi,20,51,1/8/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070221,2/21/2007,4,Wednesday,Miércoles,Mercredi,21,52,1/8/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070222,2/22/2007,5,Thursday,Jueves,Jeudi,22,53,1/8/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070223,2/23/2007,6,Friday,Viernes,Vendredi,23,54,1/8/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070224,2/24/2007,7,Saturday,Sábado,Samedi,24,55,1/8/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070225,2/25/2007,1,Sunday,Domingo,Dimanche,25,56,1/9/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070226,2/26/2007,2,Monday,Lunes,Lundi,26,57,1/9/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070227,2/27/2007,3,Tuesday,Martes,Mardi,27,58,1/9/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070228,2/28/2007,4,Wednesday,Miércoles,Mercredi,28,59,1/9/1900,February,Febrero,Février,2,1,2007,1,3,2007,2
20070301,3/1/2007,5,Thursday,Jueves,Jeudi,1,60,1/9/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070302,3/2/2007,6,Friday,Viernes,Vendredi,2,61,1/9/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070303,3/3/2007,7,Saturday,Sábado,Samedi,3,62,1/9/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070304,3/4/2007,1,Sunday,Domingo,Dimanche,4,63,1/10/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070305,3/5/2007,2,Monday,Lunes,Lundi,5,64,1/10/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070306,3/6/2007,3,Tuesday,Martes,Mardi,6,65,1/10/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070307,3/7/2007,4,Wednesday,Miércoles,Mercredi,7,66,1/10/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070308,3/8/2007,5,Thursday,Jueves,Jeudi,8,67,1/10/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070309,3/9/2007,6,Friday,Viernes,Vendredi,9,68,1/10/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070310,3/10/2007,7,Saturday,Sábado,Samedi,10,69,1/10/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070311,3/11/2007,1,Sunday,Domingo,Dimanche,11,70,1/11/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070312,3/12/2007,2,Monday,Lunes,Lundi,12,71,1/11/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070313,3/13/2007,3,Tuesday,Martes,Mardi,13,72,1/11/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070314,3/14/2007,4,Wednesday,Miércoles,Mercredi,14,73,1/11/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070315,3/15/2007,5,Thursday,Jueves,Jeudi,15,74,1/11/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070316,3/16/2007,6,Friday,Viernes,Vendredi,16,75,1/11/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070317,3/17/2007,7,Saturday,Sábado,Samedi,17,76,1/11/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070318,3/18/2007,1,Sunday,Domingo,Dimanche,18,77,1/12/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070319,3/19/2007,2,Monday,Lunes,Lundi,19,78,1/12/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070320,3/20/2007,3,Tuesday,Martes,Mardi,20,79,1/12/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070321,3/21/2007,4,Wednesday,Miércoles,Mercredi,21,80,1/12/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070322,3/22/2007,5,Thursday,Jueves,Jeudi,22,81,1/12/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070323,3/23/2007,6,Friday,Viernes,Vendredi,23,82,1/12/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070324,3/24/2007,7,Saturday,Sábado,Samedi,24,83,1/12/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070325,3/25/2007,1,Sunday,Domingo,Dimanche,25,84,1/13/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070326,3/26/2007,2,Monday,Lunes,Lundi,26,85,1/13/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070327,3/27/2007,3,Tuesday,Martes,Mardi,27,86,1/13/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070328,3/28/2007,4,Wednesday,Miércoles,Mercredi,28,87,1/13/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070329,3/29/2007,5,Thursday,Jueves,Jeudi,29,88,1/13/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070330,3/30/2007,6,Friday,Viernes,Vendredi,30,89,1/13/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070331,3/31/2007,7,Saturday,Sábado,Samedi,31,90,1/13/1900,March,Marzo,Mars,3,1,2007,1,3,2007,2
20070401,4/1/2007,1,Sunday,Domingo,Dimanche,1,91,1/14/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070402,4/2/2007,2,Monday,Lunes,Lundi,2,92,1/14/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070403,4/3/2007,3,Tuesday,Martes,Mardi,3,93,1/14/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070404,4/4/2007,4,Wednesday,Miércoles,Mercredi,4,94,1/14/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070405,4/5/2007,5,Thursday,Jueves,Jeudi,5,95,1/14/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070406,4/6/2007,6,Friday,Viernes,Vendredi,6,96,1/14/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070407,4/7/2007,7,Saturday,Sábado,Samedi,7,97,1/14/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070408,4/8/2007,1,Sunday,Domingo,Dimanche,8,98,1/15/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070409,4/9/2007,2,Monday,Lunes,Lundi,9,99,1/15/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070410,4/10/2007,3,Tuesday,Martes,Mardi,10,100,1/15/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070411,4/11/2007,4,Wednesday,Miércoles,Mercredi,11,101,1/15/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070412,4/12/2007,5,Thursday,Jueves,Jeudi,12,102,1/15/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070413,4/13/2007,6,Friday,Viernes,Vendredi,13,103,1/15/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070414,4/14/2007,7,Saturday,Sábado,Samedi,14,104,1/15/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070415,4/15/2007,1,Sunday,Domingo,Dimanche,15,105,1/16/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070416,4/16/2007,2,Monday,Lunes,Lundi,16,106,1/16/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070417,4/17/2007,3,Tuesday,Martes,Mardi,17,107,1/16/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070418,4/18/2007,4,Wednesday,Miércoles,Mercredi,18,108,1/16/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070419,4/19/2007,5,Thursday,Jueves,Jeudi,19,109,1/16/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070420,4/20/2007,6,Friday,Viernes,Vendredi,20,110,1/16/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070421,4/21/2007,7,Saturday,Sábado,Samedi,21,111,1/16/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070422,4/22/2007,1,Sunday,Domingo,Dimanche,22,112,1/17/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070423,4/23/2007,2,Monday,Lunes,Lundi,23,113,1/17/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070424,4/24/2007,3,Tuesday,Martes,Mardi,24,114,1/17/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070425,4/25/2007,4,Wednesday,Miércoles,Mercredi,25,115,1/17/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070426,4/26/2007,5,Thursday,Jueves,Jeudi,26,116,1/17/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070427,4/27/2007,6,Friday,Viernes,Vendredi,27,117,1/17/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070428,4/28/2007,7,Saturday,Sábado,Samedi,28,118,1/17/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070429,4/29/2007,1,Sunday,Domingo,Dimanche,29,119,1/18/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070430,4/30/2007,2,Monday,Lunes,Lundi,30,120,1/18/1900,April,Abril,Avril,4,2,2007,1,4,2007,2
20070501,5/1/2007,3,Tuesday,Martes,Mardi,1,121,1/18/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070502,5/2/2007,4,Wednesday,Miércoles,Mercredi,2,122,1/18/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070503,5/3/2007,5,Thursday,Jueves,Jeudi,3,123,1/18/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070504,5/4/2007,6,Friday,Viernes,Vendredi,4,124,1/18/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070505,5/5/2007,7,Saturday,Sábado,Samedi,5,125,1/18/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070506,5/6/2007,1,Sunday,Domingo,Dimanche,6,126,1/19/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070507,5/7/2007,2,Monday,Lunes,Lundi,7,127,1/19/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070508,5/8/2007,3,Tuesday,Martes,Mardi,8,128,1/19/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070509,5/9/2007,4,Wednesday,Miércoles,Mercredi,9,129,1/19/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070510,5/10/2007,5,Thursday,Jueves,Jeudi,10,130,1/19/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070511,5/11/2007,6,Friday,Viernes,Vendredi,11,131,1/19/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070512,5/12/2007,7,Saturday,Sábado,Samedi,12,132,1/19/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070513,5/13/2007,1,Sunday,Domingo,Dimanche,13,133,1/20/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070514,5/14/2007,2,Monday,Lunes,Lundi,14,134,1/20/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070515,5/15/2007,3,Tuesday,Martes,Mardi,15,135,1/20/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070516,5/16/2007,4,Wednesday,Miércoles,Mercredi,16,136,1/20/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070517,5/17/2007,5,Thursday,Jueves,Jeudi,17,137,1/20/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070518,5/18/2007,6,Friday,Viernes,Vendredi,18,138,1/20/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070519,5/19/2007,7,Saturday,Sábado,Samedi,19,139,1/20/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070520,5/20/2007,1,Sunday,Domingo,Dimanche,20,140,1/21/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070521,5/21/2007,2,Monday,Lunes,Lundi,21,141,1/21/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070522,5/22/2007,3,Tuesday,Martes,Mardi,22,142,1/21/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070523,5/23/2007,4,Wednesday,Miércoles,Mercredi,23,143,1/21/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070524,5/24/2007,5,Thursday,Jueves,Jeudi,24,144,1/21/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070525,5/25/2007,6,Friday,Viernes,Vendredi,25,145,1/21/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070526,5/26/2007,7,Saturday,Sábado,Samedi,26,146,1/21/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070527,5/27/2007,1,Sunday,Domingo,Dimanche,27,147,1/22/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070528,5/28/2007,2,Monday,Lunes,Lundi,28,148,1/22/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070529,5/29/2007,3,Tuesday,Martes,Mardi,29,149,1/22/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070530,5/30/2007,4,Wednesday,Miércoles,Mercredi,30,150,1/22/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070531,5/31/2007,5,Thursday,Jueves,Jeudi,31,151,1/22/1900,May,Mayo,Mai,5,2,2007,1,4,2007,2
20070601,6/1/2007,6,Friday,Viernes,Vendredi,1,152,1/22/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070602,6/2/2007,7,Saturday,Sábado,Samedi,2,153,1/22/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070603,6/3/2007,1,Sunday,Domingo,Dimanche,3,154,1/23/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070604,6/4/2007,2,Monday,Lunes,Lundi,4,155,1/23/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070605,6/5/2007,3,Tuesday,Martes,Mardi,5,156,1/23/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070606,6/6/2007,4,Wednesday,Miércoles,Mercredi,6,157,1/23/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070607,6/7/2007,5,Thursday,Jueves,Jeudi,7,158,1/23/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070608,6/8/2007,6,Friday,Viernes,Vendredi,8,159,1/23/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070609,6/9/2007,7,Saturday,Sábado,Samedi,9,160,1/23/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070610,6/10/2007,1,Sunday,Domingo,Dimanche,10,161,1/24/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070611,6/11/2007,2,Monday,Lunes,Lundi,11,162,1/24/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070612,6/12/2007,3,Tuesday,Martes,Mardi,12,163,1/24/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070613,6/13/2007,4,Wednesday,Miércoles,Mercredi,13,164,1/24/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070614,6/14/2007,5,Thursday,Jueves,Jeudi,14,165,1/24/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070615,6/15/2007,6,Friday,Viernes,Vendredi,15,166,1/24/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070616,6/16/2007,7,Saturday,Sábado,Samedi,16,167,1/24/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070617,6/17/2007,1,Sunday,Domingo,Dimanche,17,168,1/25/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070618,6/18/2007,2,Monday,Lunes,Lundi,18,169,1/25/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070619,6/19/2007,3,Tuesday,Martes,Mardi,19,170,1/25/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070620,6/20/2007,4,Wednesday,Miércoles,Mercredi,20,171,1/25/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070621,6/21/2007,5,Thursday,Jueves,Jeudi,21,172,1/25/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070622,6/22/2007,6,Friday,Viernes,Vendredi,22,173,1/25/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070623,6/23/2007,7,Saturday,Sábado,Samedi,23,174,1/25/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070624,6/24/2007,1,Sunday,Domingo,Dimanche,24,175,1/26/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070625,6/25/2007,2,Monday,Lunes,Lundi,25,176,1/26/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070626,6/26/2007,3,Tuesday,Martes,Mardi,26,177,1/26/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070627,6/27/2007,4,Wednesday,Miércoles,Mercredi,27,178,1/26/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070628,6/28/2007,5,Thursday,Jueves,Jeudi,28,179,1/26/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070629,6/29/2007,6,Friday,Viernes,Vendredi,29,180,1/26/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070630,6/30/2007,7,Saturday,Sábado,Samedi,30,181,1/26/1900,June,Junio,Juin,6,2,2007,1,4,2007,2
20070701,7/1/2007,1,Sunday,Domingo,Dimanche,1,182,1/27/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070702,7/2/2007,2,Monday,Lunes,Lundi,2,183,1/27/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070703,7/3/2007,3,Tuesday,Martes,Mardi,3,184,1/27/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070704,7/4/2007,4,Wednesday,Miércoles,Mercredi,4,185,1/27/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070705,7/5/2007,5,Thursday,Jueves,Jeudi,5,186,1/27/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070706,7/6/2007,6,Friday,Viernes,Vendredi,6,187,1/27/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070707,7/7/2007,7,Saturday,Sábado,Samedi,7,188,1/27/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070708,7/8/2007,1,Sunday,Domingo,Dimanche,8,189,1/28/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070709,7/9/2007,2,Monday,Lunes,Lundi,9,190,1/28/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070710,7/10/2007,3,Tuesday,Martes,Mardi,10,191,1/28/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070711,7/11/2007,4,Wednesday,Miércoles,Mercredi,11,192,1/28/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070712,7/12/2007,5,Thursday,Jueves,Jeudi,12,193,1/28/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070713,7/13/2007,6,Friday,Viernes,Vendredi,13,194,1/28/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070714,7/14/2007,7,Saturday,Sábado,Samedi,14,195,1/28/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070715,7/15/2007,1,Sunday,Domingo,Dimanche,15,196,1/29/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070716,7/16/2007,2,Monday,Lunes,Lundi,16,197,1/29/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070717,7/17/2007,3,Tuesday,Martes,Mardi,17,198,1/29/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070718,7/18/2007,4,Wednesday,Miércoles,Mercredi,18,199,1/29/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070719,7/19/2007,5,Thursday,Jueves,Jeudi,19,200,1/29/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070720,7/20/2007,6,Friday,Viernes,Vendredi,20,201,1/29/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070721,7/21/2007,7,Saturday,Sábado,Samedi,21,202,1/29/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070722,7/22/2007,1,Sunday,Domingo,Dimanche,22,203,1/30/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070723,7/23/2007,2,Monday,Lunes,Lundi,23,204,1/30/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070724,7/24/2007,3,Tuesday,Martes,Mardi,24,205,1/30/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070725,7/25/2007,4,Wednesday,Miércoles,Mercredi,25,206,1/30/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070726,7/26/2007,5,Thursday,Jueves,Jeudi,26,207,1/30/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070727,7/27/2007,6,Friday,Viernes,Vendredi,27,208,1/30/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070728,7/28/2007,7,Saturday,Sábado,Samedi,28,209,1/30/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070729,7/29/2007,1,Sunday,Domingo,Dimanche,29,210,1/31/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070730,7/30/2007,2,Monday,Lunes,Lundi,30,211,1/31/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070731,7/31/2007,3,Tuesday,Martes,Mardi,31,212,1/31/1900,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070801,8/1/2007,4,Wednesday,Miércoles,Mercredi,1,213,1/31/1900,August,Agosto,Août,8,3,2007,2,1,2008,1
20070802,8/2/2007,5,Thursday,Jueves,Jeudi,2,214,1/31/1900,August,Agosto,Août,8,3,2007,2,1,2008,1
20070803,8/3/2007,6,Friday,Viernes,Vendredi,3,215,1/31/1900,August,Agosto,Août,8,3,2007,2,1,2008,1
20070804,8/4/2007,7,Saturday,Sábado,Samedi,4,216,1/31/1900,August,Agosto,Août,8,3,2007,2,1,2008,1
20070805,8/5/2007,1,Sunday,Domingo,Dimanche,5,217,2/1/1900,August,Agosto,Août,8,3,2007,2,1,2008,1
20070806,8/6/2007,2,Monday,Lunes,Lundi,6,218,2/1/1900,August,Agosto,Août,8,3,2007,2,1,2008,1
20070807,8/7/2007,3,Tuesday,Martes,Mardi,7,219,2/1/1900,August,Agosto,Août,8,3,2007,2,1,2008,1
20070808,8/8/2007,4,Wednesday,Miércoles,Mercredi,8,220,2/1/1900,August,Agosto,Août,8,3,2007,2,1,2008,1
20070809,8/9/2007,5,Thursday,Jueves,Jeudi,9,221,2/1/1900,August,Agosto,Août,8,3,2007,2,1,2008,1
20070810,8/10/2007,6,Friday,Viernes,Vendredi,10,222,2/1/1900,August,Agosto,Août,8,3,2007,2,1,2008,1
20070811,8/11/2007,7,Saturday,Sábado,Samedi,11,223,2/1/1900,August,Agosto,Août,8,3,2007,2,1,2008,1
20070812,8/12/2007,1,Sunday,Domingo,Dimanche,12,224,2/2/1900,August,Agosto,Août,8,3,2007,2,1,2008,1
20070813,8/13/2007,2,Monday,Lunes,Lundi,13,225,2/2/1900,August,Agosto,Août,8,3,2007,2,1,2008,1
20070814,8/14/2007,3,Tuesday,Martes,Mardi,14,226,2/2/1900,August,Agosto,Août,8,3,2007,2,1,2008,1
20070815,8/15/2007,4,Wednesday,Miércoles,Mercredi,15,227,2/2/1900,August,Agosto,Août,8,3,2007,2,1,2008,1
